"seed";"a";"b";"c";"d";"rho1";"rho2";"err1";"err2";"flipped"
43045;300;10;0;1;0.882;0.884;FALSE;FALSE;"NOT-flipped"
43199;300;10;0;1;0.909;0.894;FALSE;FALSE;"NOT-flipped"
43246;300;10;0;1;0.902;0.897;FALSE;FALSE;"NOT-flipped"
43374;300;10;0;1;0.911;0.879;FALSE;FALSE;"NOT-flipped"
43480;300;10;0;1;0.882;0.875;FALSE;FALSE;"NOT-flipped"
43650;300;10;0;1;0.89;0.871;FALSE;FALSE;"NOT-flipped"
44868;300;10;0;1;0.872;0.869;FALSE;FALSE;"NOT-flipped"
45644;300;10;0;1;0.862;0.899;FALSE;FALSE;"NOT-flipped"
46029;300;10;0;1;0.874;0.862;FALSE;FALSE;"NOT-flipped"
46246;300;10;0;1;0.877;0.891;FALSE;FALSE;"NOT-flipped"
46264;300;10;0;1;0.896;0.87;FALSE;FALSE;"NOT-flipped"
46440;300;10;0;1;0.863;0.849;FALSE;FALSE;"NOT-flipped"
46531;300;10;0;1;0.874;0.893;FALSE;FALSE;"NOT-flipped"
46566;300;10;0;1;0.884;0.883;FALSE;FALSE;"NOT-flipped"
46633;300;10;0;1;0.866;0.906;FALSE;FALSE;"NOT-flipped"
46801;300;10;0;1;0.866;0.893;FALSE;FALSE;"NOT-flipped"
46849;300;10;0;1;0.858;0.91;FALSE;FALSE;"flipped"
46998;300;10;0;1;0.877;0.863;FALSE;FALSE;"NOT-flipped"
47063;300;10;0;1;0.884;0.9;FALSE;FALSE;"NOT-flipped"
47358;300;10;0;1;0.887;0.889;FALSE;FALSE;"flipped"
47413;300;10;0;1;0.84;0.893;FALSE;FALSE;"NOT-flipped"
47415;300;10;0;1;0.859;0.868;FALSE;FALSE;"NOT-flipped"
47709;300;10;0;1;0.888;0.886;FALSE;FALSE;"NOT-flipped"
47917;300;10;0;1;0.88;0.864;FALSE;FALSE;"flipped"
48003;300;10;0;1;0.889;0.865;FALSE;FALSE;"NOT-flipped"
48281;300;10;0;1;0.894;0.888;FALSE;FALSE;"NOT-flipped"
48334;300;10;0;1;0.867;0.897;FALSE;FALSE;"flipped"
48492;300;10;0;1;0.886;0.854;FALSE;FALSE;"flipped"
48498;300;10;0;1;0.888;0.877;FALSE;FALSE;"NOT-flipped"
48715;300;10;0;1;0.898;0.886;FALSE;FALSE;"NOT-flipped"
48937;300;10;0;1;0.894;0.897;FALSE;FALSE;"NOT-flipped"
49042;300;10;0;1;0.908;0.912;FALSE;FALSE;"NOT-flipped"
49216;300;10;0;1;0.867;0.868;FALSE;FALSE;"flipped"
49542;300;10;0;1;0.884;0.906;FALSE;FALSE;"NOT-flipped"
49875;300;10;0;1;0.852;0.877;FALSE;FALSE;"NOT-flipped"
30279;300;10;0;2;0.882;0.895;FALSE;FALSE;"NOT-flipped"
30329;300;10;0;2;0.947;0.94;FALSE;FALSE;"NOT-flipped"
30476;300;10;0;2;0.95;0.931;FALSE;FALSE;"NOT-flipped"
30505;300;10;0;2;0.932;0.953;FALSE;FALSE;"NOT-flipped"
30764;300;10;0;2;0.955;0.947;FALSE;FALSE;"NOT-flipped"
31017;300;10;0;2;0.921;0.898;FALSE;FALSE;"NOT-flipped"
31060;300;10;0;2;0.906;0.922;FALSE;FALSE;"NOT-flipped"
31146;300;10;0;2;0.894;0.928;FALSE;FALSE;"NOT-flipped"
31453;300;10;0;2;0.927;0.916;FALSE;FALSE;"NOT-flipped"
31672;300;10;0;2;0.941;0.943;FALSE;FALSE;"NOT-flipped"
31696;300;10;0;2;0.942;0.945;FALSE;FALSE;"NOT-flipped"
31749;300;10;0;2;0.953;0.939;FALSE;FALSE;"NOT-flipped"
31910;300;10;0;2;0.952;0.949;FALSE;FALSE;"NOT-flipped"
32017;300;10;0;2;0.926;0.904;FALSE;FALSE;"NOT-flipped"
32060;300;10;0;2;0.948;0.883;FALSE;FALSE;"NOT-flipped"
32478;300;10;0;2;0.89;0.945;FALSE;FALSE;"flipped"
33064;300;10;0;2;0.938;0.935;FALSE;FALSE;"NOT-flipped"
33343;300;10;0;2;0.951;0.921;FALSE;FALSE;"NOT-flipped"
33386;300;10;0;2;0.917;0.929;FALSE;FALSE;"NOT-flipped"
33626;300;10;0;2;0.936;0.927;FALSE;FALSE;"NOT-flipped"
34460;300;10;0;2;0.946;0.944;FALSE;FALSE;"NOT-flipped"
34556;300;10;0;2;0.93;0.884;FALSE;FALSE;"NOT-flipped"
34577;300;10;0;2;0.92;0.914;FALSE;FALSE;"NOT-flipped"
34677;300;10;0;2;0.918;0.91;FALSE;FALSE;"NOT-flipped"
34696;300;10;0;2;0.932;0.954;FALSE;FALSE;"NOT-flipped"
34906;300;10;0;2;0.95;0.937;FALSE;FALSE;"NOT-flipped"
35569;300;10;0;2;0.931;0.929;FALSE;FALSE;"NOT-flipped"
35585;300;10;0;2;0.931;0.906;FALSE;FALSE;"NOT-flipped"
35647;300;10;0;2;0.94;0.945;FALSE;FALSE;"NOT-flipped"
35690;300;10;0;2;0.945;0.909;FALSE;FALSE;"NOT-flipped"
35797;300;10;0;2;0.923;0.911;FALSE;FALSE;"NOT-flipped"
35889;300;10;0;2;0.942;0.913;FALSE;FALSE;"NOT-flipped"
35991;300;10;0;2;0.926;0.927;FALSE;FALSE;"flipped"
36011;300;10;0;2;0.892;0.932;FALSE;FALSE;"NOT-flipped"
36543;300;10;0;2;0.932;0.932;FALSE;FALSE;"NOT-flipped"
36865;300;10;0;2;0.931;0.902;FALSE;FALSE;"NOT-flipped"
36945;300;10;0;2;0.918;0.944;FALSE;FALSE;"NOT-flipped"
36978;300;10;0;2;0.943;0.93;FALSE;FALSE;"flipped"
37134;300;10;0;2;0.914;0.933;FALSE;FALSE;"NOT-flipped"
37434;300;10;0;2;0.935;0.923;FALSE;FALSE;"NOT-flipped"
38571;300;10;0;2;0.94;0.906;FALSE;FALSE;"NOT-flipped"
38602;300;10;0;2;0.94;0.938;FALSE;FALSE;"NOT-flipped"
38942;300;10;0;2;0.939;0.884;FALSE;FALSE;"NOT-flipped"
38950;300;10;0;2;0.945;0.94;FALSE;FALSE;"NOT-flipped"
39671;300;10;0;2;0.959;0.951;FALSE;FALSE;"flipped"
39726;300;10;0;2;0.959;0.943;FALSE;FALSE;"NOT-flipped"
39727;300;10;0;2;0.919;0.873;FALSE;FALSE;"NOT-flipped"
39756;300;10;0;2;0.942;0.936;FALSE;FALSE;"NOT-flipped"
39800;300;10;0;2;0.92;0.947;FALSE;FALSE;"NOT-flipped"
39985;300;10;0;2;0.942;0.913;FALSE;FALSE;"NOT-flipped"
40149;300;10;0;2;0.93;0.915;FALSE;FALSE;"NOT-flipped"
40580;300;10;0;2;0.94;0.947;FALSE;FALSE;"NOT-flipped"
40691;300;10;0;2;0.946;0.908;FALSE;FALSE;"NOT-flipped"
40862;300;10;0;2;0.937;0.91;FALSE;FALSE;"NOT-flipped"
40884;300;10;0;2;0.924;0.924;FALSE;FALSE;"NOT-flipped"
40922;300;10;0;2;0.925;0.948;FALSE;FALSE;"NOT-flipped"
40960;300;10;0;2;0.901;0.895;FALSE;FALSE;"NOT-flipped"
41113;300;10;0;2;0.91;0.937;FALSE;FALSE;"flipped"
41762;300;10;0;2;0.943;0.941;FALSE;FALSE;"NOT-flipped"
42095;300;10;0;2;0.926;0.933;FALSE;FALSE;"NOT-flipped"
42332;300;10;0;2;0.929;0.935;FALSE;FALSE;"NOT-flipped"
42362;300;10;0;2;0.919;0.911;FALSE;FALSE;"NOT-flipped"
42551;300;10;0;2;0.935;0.927;FALSE;FALSE;"NOT-flipped"
42621;300;10;0;2;0.925;0.91;FALSE;FALSE;"NOT-flipped"
42801;300;10;0;2;0.934;0.945;FALSE;FALSE;"NOT-flipped"
43045;300;10;0;2;0.921;0.949;FALSE;FALSE;"NOT-flipped"
43199;300;10;0;2;0.895;0.936;FALSE;FALSE;"NOT-flipped"
43246;300;10;0;2;0.938;0.922;FALSE;FALSE;"NOT-flipped"
43374;300;10;0;2;0.902;0.911;FALSE;FALSE;"NOT-flipped"
43480;300;10;0;2;0.943;0.94;FALSE;FALSE;"flipped"
43650;300;10;0;2;0.949;0.937;FALSE;FALSE;"NOT-flipped"
44868;300;10;0;2;0.937;0.9;FALSE;FALSE;"NOT-flipped"
45644;300;10;0;2;0.939;0.939;FALSE;FALSE;"NOT-flipped"
46029;300;10;0;2;0.924;0.904;FALSE;FALSE;"NOT-flipped"
46246;300;10;0;2;0.955;0.921;FALSE;FALSE;"flipped"
46264;300;10;0;2;0.926;0.945;FALSE;FALSE;"NOT-flipped"
46440;300;10;0;2;0.957;0.891;FALSE;FALSE;"NOT-flipped"
46531;300;10;0;2;0.942;0.91;FALSE;FALSE;"NOT-flipped"
46566;300;10;0;2;0.947;0.948;FALSE;FALSE;"NOT-flipped"
46633;300;10;0;2;0.924;0.924;FALSE;FALSE;"NOT-flipped"
46801;300;10;0;2;0.956;0.922;FALSE;FALSE;"NOT-flipped"
46849;300;10;0;2;0.915;0.921;FALSE;FALSE;"NOT-flipped"
46998;300;10;0;2;0.944;0.922;FALSE;FALSE;"flipped"
47063;300;10;0;2;0.93;0.906;FALSE;FALSE;"NOT-flipped"
47358;300;10;0;2;0.956;0.928;FALSE;FALSE;"flipped"
47413;300;10;0;2;0.928;0.927;FALSE;FALSE;"flipped"
47415;300;10;0;2;0.949;0.925;FALSE;FALSE;"NOT-flipped"
47709;300;10;0;2;0.944;0.937;FALSE;FALSE;"NOT-flipped"
47917;300;10;0;2;0.938;0.937;FALSE;FALSE;"NOT-flipped"
48003;300;10;0;2;0.903;0.946;FALSE;FALSE;"NOT-flipped"
48281;300;10;0;2;0.934;0.91;FALSE;FALSE;"NOT-flipped"
48334;300;10;0;2;0.935;0.947;FALSE;FALSE;"NOT-flipped"
48492;300;10;0;2;0.914;0.904;FALSE;FALSE;"NOT-flipped"
48498;300;10;0;2;0.921;0.915;FALSE;FALSE;"NOT-flipped"
48715;300;10;0;2;0.917;0.927;FALSE;FALSE;"NOT-flipped"
48937;300;10;0;2;0.951;0.931;FALSE;FALSE;"NOT-flipped"
49042;300;10;0;2;0.934;0.92;FALSE;FALSE;"flipped"
49216;300;10;0;2;0.903;0.944;FALSE;FALSE;"NOT-flipped"
49542;300;10;0;2;0.941;0.918;FALSE;FALSE;"NOT-flipped"
49875;300;10;0;2;0.933;0.91;FALSE;FALSE;"NOT-flipped"
30279;300;10;0;3;0.981;0.982;FALSE;FALSE;"NOT-flipped"
30329;300;10;0;3;0.983;0.974;FALSE;FALSE;"NOT-flipped"
30476;300;10;0;3;0.978;0.978;FALSE;FALSE;"NOT-flipped"
30505;300;10;0;3;0.979;0.97;FALSE;FALSE;"NOT-flipped"
30764;300;10;0;3;0.969;0.975;FALSE;FALSE;"NOT-flipped"
31017;300;10;0;3;0.979;0.965;FALSE;FALSE;"flipped"
31060;300;10;0;3;0.975;0.976;FALSE;FALSE;"NOT-flipped"
31146;300;10;0;3;0.969;0.969;FALSE;FALSE;"NOT-flipped"
31453;300;10;0;3;0.978;0.977;FALSE;FALSE;"NOT-flipped"
31672;300;10;0;3;0.978;0.98;FALSE;FALSE;"NOT-flipped"
31696;300;10;0;3;0.983;0.977;FALSE;FALSE;"NOT-flipped"
31749;300;10;0;3;0.978;0.977;FALSE;FALSE;"NOT-flipped"
31910;300;10;0;3;0.983;0.978;FALSE;FALSE;"NOT-flipped"
32017;300;10;0;3;0.98;0.985;FALSE;FALSE;"NOT-flipped"
32060;300;10;0;3;0.98;0.972;FALSE;FALSE;"NOT-flipped"
32478;300;10;0;3;0.976;0.973;FALSE;FALSE;"NOT-flipped"
33064;300;10;0;3;0.978;0.974;FALSE;FALSE;"NOT-flipped"
33343;300;10;0;3;0.976;0.974;FALSE;FALSE;"NOT-flipped"
33386;300;10;0;3;0.971;0.976;FALSE;FALSE;"NOT-flipped"
33626;300;10;0;3;0.972;0.974;FALSE;FALSE;"NOT-flipped"
34460;300;10;0;3;0.975;0.97;FALSE;FALSE;"NOT-flipped"
34556;300;10;0;3;0.972;0.977;FALSE;FALSE;"NOT-flipped"
34577;300;10;0;3;0.977;0.974;FALSE;FALSE;"NOT-flipped"
34677;300;10;0;3;0.98;0.978;FALSE;FALSE;"NOT-flipped"
34696;300;10;0;3;0.974;0.978;FALSE;FALSE;"NOT-flipped"
34906;300;10;0;3;0.969;0.978;FALSE;FALSE;"flipped"
35569;300;10;0;3;0.975;0.977;FALSE;FALSE;"NOT-flipped"
35585;300;10;0;3;0.972;0.979;FALSE;FALSE;"NOT-flipped"
35647;300;10;0;3;0.976;0.982;FALSE;FALSE;"NOT-flipped"
35690;300;10;0;3;0.98;0.966;FALSE;FALSE;"NOT-flipped"
35797;300;10;0;3;0.974;0.98;FALSE;FALSE;"NOT-flipped"
35889;300;10;0;3;0.983;0.977;FALSE;FALSE;"NOT-flipped"
35991;300;10;0;3;0.98;0.98;FALSE;FALSE;"flipped"
36011;300;10;0;3;0.979;0.977;FALSE;FALSE;"flipped"
36543;300;10;0;3;0.974;0.978;FALSE;FALSE;"NOT-flipped"
36865;300;10;0;3;0.977;0.971;FALSE;FALSE;"NOT-flipped"
36945;300;10;0;3;0.98;0.976;FALSE;FALSE;"NOT-flipped"
36978;300;10;0;3;0.968;0.973;FALSE;FALSE;"flipped"
37134;300;10;0;3;0.969;0.971;FALSE;FALSE;"NOT-flipped"
37434;300;10;0;3;0.975;0.978;FALSE;FALSE;"NOT-flipped"
38571;300;10;0;3;0.973;0.98;FALSE;FALSE;"NOT-flipped"
38602;300;10;0;3;0.959;0.972;FALSE;FALSE;"flipped"
38942;300;10;0;3;0.976;0.978;FALSE;FALSE;"NOT-flipped"
38950;300;10;0;3;0.975;0.974;FALSE;FALSE;"NOT-flipped"
39671;300;10;0;3;0.978;0.982;FALSE;FALSE;"NOT-flipped"
39726;300;10;0;3;0.98;0.974;FALSE;FALSE;"flipped"
39727;300;10;0;3;0.979;0.974;FALSE;FALSE;"NOT-flipped"
39756;300;10;0;3;0.978;0.978;FALSE;FALSE;"NOT-flipped"
39800;300;10;0;3;0.974;0.975;FALSE;FALSE;"NOT-flipped"
39985;300;10;0;3;0.984;0.978;FALSE;FALSE;"NOT-flipped"
40149;300;10;0;3;0.974;0.972;FALSE;FALSE;"NOT-flipped"
40580;300;10;0;3;0.985;0.977;FALSE;FALSE;"NOT-flipped"
40691;300;10;0;3;0.981;0.979;FALSE;FALSE;"NOT-flipped"
40862;300;10;0;3;0.978;0.982;FALSE;FALSE;"NOT-flipped"
40884;300;10;0;3;0.979;0.977;FALSE;FALSE;"NOT-flipped"
40922;300;10;0;3;0.972;0.977;FALSE;FALSE;"NOT-flipped"
40960;300;10;0;3;0.982;0.974;FALSE;FALSE;"NOT-flipped"
41113;300;10;0;3;0.978;0.975;FALSE;FALSE;"flipped"
41762;300;10;0;3;0.981;0.975;FALSE;FALSE;"NOT-flipped"
42095;300;10;0;3;0.973;0.977;FALSE;FALSE;"NOT-flipped"
42332;300;10;0;3;0.974;0.974;FALSE;FALSE;"NOT-flipped"
42362;300;10;0;3;0.979;0.975;FALSE;FALSE;"NOT-flipped"
42551;300;10;0;3;0.978;0.968;FALSE;FALSE;"NOT-flipped"
42621;300;10;0;3;0.977;0.969;FALSE;FALSE;"NOT-flipped"
42801;300;10;0;3;0.981;0.976;FALSE;FALSE;"NOT-flipped"
43045;300;10;0;3;0.975;0.966;FALSE;FALSE;"NOT-flipped"
43199;300;10;0;3;0.976;0.974;FALSE;FALSE;"NOT-flipped"
43246;300;10;0;3;0.974;0.966;FALSE;FALSE;"NOT-flipped"
43374;300;10;0;3;0.973;0.966;FALSE;FALSE;"NOT-flipped"
43480;300;10;0;3;0.979;0.977;FALSE;FALSE;"NOT-flipped"
43650;300;10;0;3;0.975;0.976;FALSE;FALSE;"NOT-flipped"
44868;300;10;0;3;0.973;0.975;FALSE;FALSE;"NOT-flipped"
45644;300;10;0;3;0.976;0.977;FALSE;FALSE;"NOT-flipped"
46029;300;10;0;3;0.981;0.967;FALSE;FALSE;"NOT-flipped"
46246;300;10;0;3;0.98;0.98;FALSE;FALSE;"NOT-flipped"
46264;300;10;0;3;0.974;0.976;FALSE;FALSE;"NOT-flipped"
46440;300;10;0;3;0.972;0.982;FALSE;FALSE;"flipped"
46531;300;10;0;3;0.976;0.979;FALSE;FALSE;"NOT-flipped"
46566;300;10;0;3;0.972;0.978;FALSE;FALSE;"NOT-flipped"
46633;300;10;0;3;0.98;0.976;FALSE;FALSE;"NOT-flipped"
46801;300;10;0;3;0.972;0.966;FALSE;FALSE;"NOT-flipped"
46849;300;10;0;3;0.978;0.978;FALSE;FALSE;"NOT-flipped"
46998;300;10;0;3;0.984;0.979;FALSE;FALSE;"flipped"
47063;300;10;0;3;0.982;0.976;FALSE;FALSE;"flipped"
47358;300;10;0;3;0.98;0.977;FALSE;FALSE;"NOT-flipped"
47413;300;10;0;3;0.979;0.971;FALSE;FALSE;"NOT-flipped"
47415;300;10;0;3;0.979;0.977;FALSE;FALSE;"NOT-flipped"
47709;300;10;0;3;0.976;0.981;FALSE;FALSE;"NOT-flipped"
47917;300;10;0;3;0.972;0.98;FALSE;FALSE;"NOT-flipped"
48003;300;10;0;3;0.979;0.977;FALSE;FALSE;"NOT-flipped"
48281;300;10;0;3;0.977;0.974;FALSE;FALSE;"NOT-flipped"
48334;300;10;0;3;0.978;0.978;FALSE;FALSE;"NOT-flipped"
48492;300;10;0;3;0.98;0.971;FALSE;FALSE;"NOT-flipped"
48498;300;10;0;3;0.984;0.977;FALSE;FALSE;"NOT-flipped"
48715;300;10;0;3;0.98;0.977;FALSE;FALSE;"NOT-flipped"
48937;300;10;0;3;0.974;0.972;FALSE;FALSE;"NOT-flipped"
49042;300;10;0;3;0.978;0.973;FALSE;FALSE;"NOT-flipped"
49216;300;10;0;3;0.976;0.963;FALSE;FALSE;"NOT-flipped"
49542;300;10;0;3;0.976;0.969;FALSE;FALSE;"NOT-flipped"
49875;300;10;0;3;0.976;0.975;FALSE;FALSE;"NOT-flipped"
30279;300;10;0.4;1;0.883;0.884;FALSE;FALSE;"NOT-flipped"
30329;300;10;0.4;1;0.9;0.897;FALSE;FALSE;"NOT-flipped"
30476;300;10;0.4;1;0.873;0.909;FALSE;FALSE;"flipped"
30505;300;10;0.4;1;0.908;0.92;FALSE;FALSE;"NOT-flipped"
30764;300;10;0.4;1;0.88;0.897;FALSE;FALSE;"NOT-flipped"
31017;300;10;0.4;1;0.899;0.901;FALSE;FALSE;"NOT-flipped"
31060;300;10;0.4;1;0.897;0.901;FALSE;FALSE;"NOT-flipped"
31146;300;10;0.4;1;0.883;0.871;FALSE;FALSE;"NOT-flipped"
31453;300;10;0.4;1;0.895;0.902;FALSE;FALSE;"NOT-flipped"
31672;300;10;0.4;1;0.879;0.892;FALSE;FALSE;"NOT-flipped"
31696;300;10;0.4;1;0.913;0.91;FALSE;FALSE;"flipped"
31749;300;10;0.4;1;0.886;0.873;FALSE;FALSE;"NOT-flipped"
31910;300;10;0.4;1;0.854;0.889;FALSE;FALSE;"NOT-flipped"
32017;300;10;0.4;1;0.893;0.873;FALSE;FALSE;"NOT-flipped"
32060;300;10;0.4;1;0.89;0.864;FALSE;FALSE;"NOT-flipped"
32478;300;10;0.4;1;0.87;0.873;FALSE;FALSE;"NOT-flipped"
33064;300;10;0.4;1;0.884;0.896;FALSE;FALSE;"NOT-flipped"
33343;300;10;0.4;1;0.88;0.882;FALSE;FALSE;"flipped"
33386;300;10;0.4;1;0.921;0.883;FALSE;FALSE;"NOT-flipped"
33626;300;10;0.4;1;0.861;0.884;FALSE;FALSE;"NOT-flipped"
34460;300;10;0.4;1;0.868;0.887;FALSE;FALSE;"NOT-flipped"
34556;300;10;0.4;1;0.878;0.869;FALSE;FALSE;"NOT-flipped"
34577;300;10;0.4;1;0.868;0.896;FALSE;FALSE;"flipped"
34677;300;10;0.4;1;0.89;0.885;FALSE;FALSE;"NOT-flipped"
34696;300;10;0.4;1;0.867;0.917;FALSE;FALSE;"NOT-flipped"
34906;300;10;0.4;1;0.878;0.907;FALSE;FALSE;"NOT-flipped"
35569;300;10;0.4;1;0.884;0.898;FALSE;FALSE;"NOT-flipped"
35585;300;10;0.4;1;0.864;0.859;FALSE;FALSE;"NOT-flipped"
35647;300;10;0.4;1;0.869;0.896;FALSE;FALSE;"NOT-flipped"
35690;300;10;0.4;1;0.903;0.892;FALSE;FALSE;"flipped"
35797;300;10;0.4;1;0.886;0.872;FALSE;FALSE;"NOT-flipped"
35889;300;10;0.4;1;0.886;0.898;FALSE;FALSE;"NOT-flipped"
35991;300;10;0.4;1;0.875;0.898;FALSE;FALSE;"NOT-flipped"
36011;300;10;0.4;1;0.913;0.878;FALSE;FALSE;"NOT-flipped"
36543;300;10;0.4;1;0.884;0.9;FALSE;FALSE;"NOT-flipped"
36865;300;10;0.4;1;0.858;0.89;FALSE;FALSE;"NOT-flipped"
36945;300;10;0.4;1;0.879;0.891;FALSE;FALSE;"NOT-flipped"
36978;300;10;0.4;1;0.898;0.881;FALSE;FALSE;"NOT-flipped"
37134;300;10;0.4;1;0.856;0.885;FALSE;FALSE;"NOT-flipped"
37434;300;10;0.4;1;0.903;0.873;FALSE;FALSE;"NOT-flipped"
38571;300;10;0.4;1;0.862;0.861;FALSE;FALSE;"NOT-flipped"
38602;300;10;0.4;1;0.865;0.868;FALSE;FALSE;"flipped"
38942;300;10;0.4;1;0.927;0.87;FALSE;FALSE;"NOT-flipped"
38950;300;10;0.4;1;0.898;0.864;FALSE;FALSE;"NOT-flipped"
39671;300;10;0.4;1;0.878;0.887;FALSE;FALSE;"NOT-flipped"
39726;300;10;0.4;1;0.891;0.91;FALSE;FALSE;"NOT-flipped"
39727;300;10;0.4;1;0.888;0.894;FALSE;FALSE;"NOT-flipped"
39756;300;10;0.4;1;0.878;0.881;FALSE;FALSE;"NOT-flipped"
39800;300;10;0.4;1;0.866;0.84;FALSE;FALSE;"NOT-flipped"
39985;300;10;0.4;1;0.895;0.914;FALSE;FALSE;"NOT-flipped"
40149;300;10;0.4;1;0.907;0.904;FALSE;FALSE;"NOT-flipped"
40580;300;10;0.4;1;0.89;0.89;FALSE;FALSE;"NOT-flipped"
40691;300;10;0.4;1;0.886;0.898;FALSE;FALSE;"flipped"
40862;300;10;0.4;1;0.896;0.892;FALSE;FALSE;"NOT-flipped"
40884;300;10;0.4;1;0.871;0.911;FALSE;FALSE;"flipped"
40922;300;10;0.4;1;0.92;0.906;FALSE;FALSE;"NOT-flipped"
40960;300;10;0.4;1;0.879;0.912;FALSE;FALSE;"NOT-flipped"
41113;300;10;0.4;1;0.876;0.876;FALSE;FALSE;"NOT-flipped"
41762;300;10;0.4;1;0.908;0.883;FALSE;FALSE;"NOT-flipped"
42095;300;10;0.4;1;0.883;0.885;FALSE;FALSE;"NOT-flipped"
42332;300;10;0.4;1;0.897;0.88;FALSE;FALSE;"NOT-flipped"
42362;300;10;0.4;1;0.893;0.913;FALSE;FALSE;"NOT-flipped"
42551;300;10;0.4;1;0.885;0.875;FALSE;FALSE;"NOT-flipped"
42621;300;10;0.4;1;0.881;0.873;FALSE;FALSE;"NOT-flipped"
42801;300;10;0.4;1;0.885;0.902;FALSE;FALSE;"NOT-flipped"
43045;300;10;0.4;1;0.875;0.902;FALSE;FALSE;"NOT-flipped"
43199;300;10;0.4;1;0.883;0.913;FALSE;FALSE;"NOT-flipped"
43246;300;10;0.4;1;0.857;0.87;FALSE;FALSE;"flipped"
43374;300;10;0.4;1;0.898;0.893;FALSE;FALSE;"NOT-flipped"
43480;300;10;0.4;1;0.848;0.846;FALSE;FALSE;"NOT-flipped"
43650;300;10;0.4;1;0.897;0.889;FALSE;FALSE;"NOT-flipped"
44868;300;10;0.4;1;0.881;0.901;FALSE;FALSE;"NOT-flipped"
45644;300;10;0.4;1;0.887;0.872;FALSE;FALSE;"NOT-flipped"
46029;300;10;0.4;1;0.877;0.88;FALSE;FALSE;"NOT-flipped"
46246;300;10;0.4;1;0.89;0.895;FALSE;FALSE;"NOT-flipped"
46264;300;10;0.4;1;0.879;0.896;FALSE;FALSE;"NOT-flipped"
46440;300;10;0.4;1;0.854;0.907;FALSE;FALSE;"NOT-flipped"
46531;300;10;0.4;1;0.898;0.912;FALSE;FALSE;"flipped"
46566;300;10;0.4;1;0.868;0.883;FALSE;FALSE;"NOT-flipped"
46633;300;10;0.4;1;0.893;0.861;FALSE;FALSE;"NOT-flipped"
46801;300;10;0.4;1;0.901;0.895;FALSE;FALSE;"NOT-flipped"
46849;300;10;0.4;1;0.869;0.832;FALSE;FALSE;"NOT-flipped"
46998;300;10;0.4;1;0.887;0.871;FALSE;FALSE;"NOT-flipped"
47063;300;10;0.4;1;0.902;0.886;FALSE;FALSE;"NOT-flipped"
47358;300;10;0.4;1;0.867;0.885;FALSE;FALSE;"NOT-flipped"
47413;300;10;0.4;1;0.887;0.875;FALSE;FALSE;"NOT-flipped"
47415;300;10;0.4;1;0.893;0.872;FALSE;FALSE;"NOT-flipped"
47709;300;10;0.4;1;0.902;0.891;FALSE;FALSE;"NOT-flipped"
47917;300;10;0.4;1;0.872;0.875;FALSE;FALSE;"NOT-flipped"
48003;300;10;0.4;1;0.882;0.91;FALSE;FALSE;"NOT-flipped"
48281;300;10;0.4;1;0.865;0.859;FALSE;FALSE;"NOT-flipped"
48334;300;10;0.4;1;0.871;0.901;FALSE;FALSE;"NOT-flipped"
48492;300;10;0.4;1;0.905;0.894;FALSE;FALSE;"NOT-flipped"
48498;300;10;0.4;1;0.903;0.883;FALSE;FALSE;"flipped"
48715;300;10;0.4;1;0.896;0.918;FALSE;FALSE;"flipped"
48937;300;10;0.4;1;0.928;0.876;FALSE;FALSE;"NOT-flipped"
49042;300;10;0.4;1;0.868;0.881;FALSE;FALSE;"NOT-flipped"
49216;300;10;0.4;1;0.889;0.869;FALSE;FALSE;"flipped"
49542;300;10;0.4;1;0.876;0.874;FALSE;FALSE;"NOT-flipped"
49875;300;10;0.4;1;0.919;0.9;FALSE;FALSE;"NOT-flipped"
30279;300;10;0.4;2;0.937;0.904;FALSE;FALSE;"NOT-flipped"
30329;300;10;0.4;2;0.93;0.948;FALSE;FALSE;"NOT-flipped"
30476;300;10;0.4;2;0.937;0.95;FALSE;FALSE;"NOT-flipped"
30505;300;10;0.4;2;0.939;0.937;FALSE;FALSE;"flipped"
30764;300;10;0.4;2;0.916;0.931;FALSE;FALSE;"NOT-flipped"
31017;300;10;0.4;2;0.943;0.926;FALSE;FALSE;"NOT-flipped"
31060;300;10;0.4;2;0.944;0.926;FALSE;FALSE;"NOT-flipped"
31146;300;10;0.4;2;0.907;0.947;FALSE;FALSE;"NOT-flipped"
31453;300;10;0.4;2;0.957;0.954;FALSE;FALSE;"NOT-flipped"
31672;300;10;0.4;2;0.932;0.939;FALSE;FALSE;"NOT-flipped"
31696;300;10;0.4;2;0.948;0.939;FALSE;FALSE;"NOT-flipped"
31749;300;10;0.4;2;0.917;0.946;FALSE;FALSE;"NOT-flipped"
31910;300;10;0.4;2;0.963;0.937;FALSE;FALSE;"NOT-flipped"
32017;300;10;0.4;2;0.919;0.895;FALSE;FALSE;"NOT-flipped"
32060;300;10;0.4;2;0.899;0.92;FALSE;FALSE;"NOT-flipped"
32478;300;10;0.4;2;0.915;0.932;FALSE;FALSE;"NOT-flipped"
33064;300;10;0.4;2;0.909;0.922;FALSE;FALSE;"NOT-flipped"
33343;300;10;0.4;2;0.919;0.948;FALSE;FALSE;"NOT-flipped"
33386;300;10;0.4;2;0.936;0.922;FALSE;FALSE;"NOT-flipped"
33626;300;10;0.4;2;0.923;0.907;FALSE;FALSE;"NOT-flipped"
34460;300;10;0.4;2;0.917;0.917;FALSE;FALSE;"NOT-flipped"
