"seed";"a";"b";"c";"d";"e";"rho1";"rho2";"err1";"err2";"flipped"
17746;50;6;0;1;2;NA;NA;FALSE;TRUE;"NOT-IMP"
18131;50;6;0;1;2;NA;NA;FALSE;TRUE;"NOT-IMP"
18172;50;6;0;1;2;0.773;0.75;FALSE;FALSE;"NOT-flipped"
18267;50;6;0;1;2;0.608;0.611;FALSE;FALSE;"NOT-flipped"
18293;50;6;0;1;2;0.695;0.711;FALSE;FALSE;"NOT-flipped"
18434;50;6;0;1;2;0.407;0.684;FALSE;FALSE;"NOT-flipped"
1901;50;6;0;1;2;NA;NA;FALSE;TRUE;"NOT-IMP"
19019;50;6;0;1;2;0.682;0.625;FALSE;FALSE;"NOT-flipped"
19037;50;6;0;1;2;NA;NA;FALSE;TRUE;"NOT-IMP"
19404;50;6;0;1;2;0.806;0.633;FALSE;FALSE;"NOT-flipped"
1955;50;6;0;1;2;0.736;0.477;FALSE;FALSE;"NOT-flipped"
19606;50;6;0;1;2;NA;NA;FALSE;TRUE;"NOT-IMP"
19637;50;6;0;1;2;0.737;0.8;FALSE;FALSE;"NOT-flipped"
19807;50;6;0;1;2;0.66;0.675;FALSE;FALSE;"NOT-flipped"
2086;50;6;0;1;2;0.782;0.503;FALSE;FALSE;"NOT-flipped"
2358;50;6;0;1;2;NA;NA;FALSE;TRUE;"NOT-IMP"
2558;50;6;0;1;2;NA;NA;FALSE;TRUE;"NOT-IMP"
2598;50;6;0;1;2;NA;NA;FALSE;TRUE;"NOT-IMP"
2655;50;6;0;1;2;NA;NA;TRUE;TRUE;"NOT-IMP"
2675;50;6;0;1;2;0.813;0.762;FALSE;FALSE;"NOT-flipped"
2922;50;6;0;1;2;0.801;0.798;FALSE;FALSE;"NOT-flipped"
2961;50;6;0;1;2;NA;NA;FALSE;TRUE;"NOT-IMP"
3416;50;6;0;1;2;NA;NA;FALSE;TRUE;"NOT-IMP"
3442;50;6;0;1;2;NA;NA;FALSE;TRUE;"NOT-IMP"
3569;50;6;0;1;2;NA;NA;TRUE;TRUE;"NOT-IMP"
3981;50;6;0;1;2;NA;NA;FALSE;TRUE;"NOT-IMP"
4156;50;6;0;1;2;NA;NA;FALSE;TRUE;"NOT-IMP"
4240;50;6;0;1;2;NA;NA;FALSE;TRUE;"NOT-IMP"
4265;50;6;0;1;2;NA;NA;FALSE;TRUE;"NOT-IMP"
4365;50;6;0;1;2;0.767;0.737;FALSE;FALSE;"NOT-flipped"
4414;50;6;0;1;2;NA;NA;FALSE;TRUE;"NOT-IMP"
4941;50;6;0;1;2;NA;NA;FALSE;TRUE;"NOT-IMP"
5788;50;6;0;1;2;NA;NA;FALSE;TRUE;"NOT-IMP"
6518;50;6;0;1;2;0.708;0.74;FALSE;FALSE;"NOT-flipped"
6846;50;6;0;1;2;0.643;0.701;FALSE;FALSE;"NOT-flipped"
6884;50;6;0;1;2;NA;NA;TRUE;TRUE;"NOT-IMP"
7029;50;6;0;1;2;NA;NA;FALSE;TRUE;"NOT-IMP"
7146;50;6;0;1;2;NA;NA;FALSE;TRUE;"NOT-IMP"
7195;50;6;0;1;2;NA;NA;FALSE;TRUE;"NOT-IMP"
7412;50;6;0;1;2;0.766;0.727;FALSE;FALSE;"NOT-flipped"
7466;50;6;0;1;2;0.777;0.702;FALSE;FALSE;"NOT-flipped"
7495;50;6;0;1;2;0.604;0.748;FALSE;FALSE;"NOT-flipped"
7849;50;6;0;1;2;NA;NA;FALSE;TRUE;"NOT-IMP"
7936;50;6;0;1;2;NA;NA;FALSE;TRUE;"NOT-IMP"
8100;50;6;0;1;2;NA;NA;FALSE;TRUE;"NOT-IMP"
8135;50;6;0;1;2;NA;NA;FALSE;TRUE;"NOT-IMP"
8255;50;6;0;1;2;0.683;0.762;FALSE;FALSE;"NOT-flipped"
8550;50;6;0;1;2;NA;NA;FALSE;TRUE;"NOT-IMP"
8564;50;6;0;1;2;NA;NA;TRUE;TRUE;"NOT-IMP"
8738;50;6;0;1;2;NA;NA;FALSE;TRUE;"NOT-IMP"
8767;50;6;0;1;2;0.777;0.677;FALSE;FALSE;"NOT-flipped"
8927;50;6;0;1;2;0.717;0.576;FALSE;FALSE;"NOT-flipped"
9532;50;6;0;1;2;0.835;0.785;FALSE;FALSE;"NOT-flipped"
9607;50;6;0;1;2;0.748;0.672;FALSE;FALSE;"NOT-flipped"
9678;50;6;0;1;2;NA;NA;FALSE;TRUE;"NOT-IMP"
9970;50;6;0;1;2;0.844;0.719;FALSE;FALSE;"NOT-flipped"
10023;50;6;0;2;1;NA;NA;TRUE;TRUE;"NOT-IMP"
10069;50;6;0;2;1;NA;NA;TRUE;TRUE;"NOT-IMP"
10216;50;6;0;2;1;NA;NA;TRUE;TRUE;"NOT-IMP"
10244;50;6;0;2;1;NA;NA;TRUE;TRUE;"NOT-IMP"
10850;50;6;0;2;1;NA;NA;TRUE;TRUE;"NOT-IMP"
10935;50;6;0;2;1;NA;NA;TRUE;TRUE;"NOT-IMP"
11098;50;6;0;2;1;NA;NA;TRUE;TRUE;"NOT-IMP"
11471;50;6;0;2;1;NA;NA;TRUE;TRUE;"NOT-IMP"
1150;50;6;0;2;1;NA;NA;TRUE;TRUE;"NOT-IMP"
11771;50;6;0;2;1;NA;NA;TRUE;TRUE;"NOT-IMP"
12519;50;6;0;2;1;NA;NA;TRUE;TRUE;"NOT-IMP"
12599;50;6;0;2;1;NA;NA;TRUE;TRUE;"NOT-IMP"
1273;50;6;0;2;1;NA;NA;FALSE;TRUE;"NOT-IMP"
12895;50;6;0;2;1;NA;NA;TRUE;TRUE;"NOT-IMP"
12934;50;6;0;2;1;NA;NA;TRUE;TRUE;"NOT-IMP"
12967;50;6;0;2;1;NA;NA;TRUE;TRUE;"NOT-IMP"
1298;50;6;0;2;1;NA;NA;TRUE;TRUE;"NOT-IMP"
13109;50;6;0;2;1;NA;NA;TRUE;TRUE;"NOT-IMP"
13110;50;6;0;2;1;NA;NA;TRUE;TRUE;"NOT-IMP"
13213;50;6;0;2;1;NA;NA;TRUE;TRUE;"NOT-IMP"
13246;50;6;0;2;1;NA;NA;TRUE;TRUE;"NOT-IMP"
13374;50;6;0;2;1;NA;NA;TRUE;TRUE;"NOT-IMP"
13495;50;6;0;2;1;NA;NA;TRUE;TRUE;"NOT-IMP"
13543;50;6;0;2;1;NA;NA;FALSE;TRUE;"NOT-IMP"
1361;50;6;0;2;1;NA;NA;TRUE;TRUE;"NOT-IMP"
13728;50;6;0;2;1;NA;NA;TRUE;TRUE;"NOT-IMP"
13759;50;6;0;2;1;NA;NA;TRUE;TRUE;"NOT-IMP"
13810;50;6;0;2;1;NA;NA;FALSE;TRUE;"NOT-IMP"
1395;50;6;0;2;1;NA;NA;TRUE;TRUE;"NOT-IMP"
14042;50;6;0;2;1;NA;NA;TRUE;TRUE;"NOT-IMP"
14687;50;6;0;2;1;NA;NA;TRUE;TRUE;"NOT-IMP"
14797;50;6;0;2;1;NA;NA;TRUE;TRUE;"NOT-IMP"
14800;50;6;0;2;1;NA;NA;TRUE;TRUE;"NOT-IMP"
14857;50;6;0;2;1;NA;NA;TRUE;TRUE;"NOT-IMP"
14984;50;6;0;2;1;NA;NA;TRUE;TRUE;"NOT-IMP"
15487;50;6;0;2;1;NA;NA;TRUE;TRUE;"NOT-IMP"
15732;50;6;0;2;1;NA;NA;TRUE;TRUE;"NOT-IMP"
15807;50;6;0;2;1;NA;NA;TRUE;TRUE;"NOT-IMP"
16409;50;6;0;2;1;NA;NA;FALSE;TRUE;"NOT-IMP"
16434;50;6;0;2;1;NA;NA;TRUE;TRUE;"NOT-IMP"
1667;50;6;0;2;1;NA;NA;TRUE;TRUE;"NOT-IMP"
16924;50;6;0;2;1;NA;NA;TRUE;TRUE;"NOT-IMP"
17347;50;6;0;2;1;NA;NA;TRUE;TRUE;"NOT-IMP"
17718;50;6;0;2;1;NA;NA;TRUE;TRUE;"NOT-IMP"
17746;50;6;0;2;1;NA;NA;TRUE;TRUE;"NOT-IMP"
18131;50;6;0;2;1;NA;NA;TRUE;TRUE;"NOT-IMP"
18172;50;6;0;2;1;NA;NA;FALSE;TRUE;"NOT-IMP"
18267;50;6;0;2;1;NA;NA;TRUE;TRUE;"NOT-IMP"
18293;50;6;0;2;1;NA;NA;TRUE;TRUE;"NOT-IMP"
18434;50;6;0;2;1;NA;NA;TRUE;TRUE;"NOT-IMP"
1901;50;6;0;2;1;NA;NA;TRUE;TRUE;"NOT-IMP"
19019;50;6;0;2;1;NA;NA;TRUE;TRUE;"NOT-IMP"
19037;50;6;0;2;1;NA;NA;TRUE;TRUE;"NOT-IMP"
19404;50;6;0;2;1;NA;NA;TRUE;TRUE;"NOT-IMP"
1955;50;6;0;2;1;NA;NA;TRUE;TRUE;"NOT-IMP"
19606;50;6;0;2;1;NA;NA;TRUE;TRUE;"NOT-IMP"
19637;50;6;0;2;1;NA;NA;TRUE;TRUE;"NOT-IMP"
19807;50;6;0;2;1;NA;NA;FALSE;TRUE;"NOT-IMP"
2086;50;6;0;2;1;NA;NA;TRUE;TRUE;"NOT-IMP"
2358;50;6;0;2;1;NA;NA;TRUE;TRUE;"NOT-IMP"
2558;50;6;0;2;1;NA;NA;TRUE;TRUE;"NOT-IMP"
2598;50;6;0;2;1;NA;NA;TRUE;TRUE;"NOT-IMP"
2655;50;6;0;2;1;NA;NA;TRUE;TRUE;"NOT-IMP"
2675;50;6;0;2;1;NA;NA;TRUE;TRUE;"NOT-IMP"
2922;50;6;0;2;1;NA;NA;TRUE;TRUE;"NOT-IMP"
2961;50;6;0;2;1;NA;NA;TRUE;TRUE;"NOT-IMP"
3416;50;6;0;2;1;NA;NA;TRUE;TRUE;"NOT-IMP"
3442;50;6;0;2;1;NA;NA;TRUE;TRUE;"NOT-IMP"
3569;50;6;0;2;1;NA;NA;FALSE;TRUE;"NOT-IMP"
3981;50;6;0;2;1;NA;NA;TRUE;TRUE;"NOT-IMP"
4156;50;6;0;2;1;NA;NA;TRUE;TRUE;"NOT-IMP"
4240;50;6;0;2;1;NA;NA;TRUE;TRUE;"NOT-IMP"
4265;50;6;0;2;1;NA;NA;TRUE;TRUE;"NOT-IMP"
4365;50;6;0;2;1;NA;NA;TRUE;TRUE;"NOT-IMP"
4414;50;6;0;2;1;NA;NA;FALSE;TRUE;"NOT-IMP"
4941;50;6;0;2;1;NA;NA;TRUE;TRUE;"NOT-IMP"
5788;50;6;0;2;1;NA;NA;TRUE;TRUE;"NOT-IMP"
6518;50;6;0;2;1;NA;NA;TRUE;TRUE;"NOT-IMP"
6846;50;6;0;2;1;NA;NA;FALSE;TRUE;"NOT-IMP"
6884;50;6;0;2;1;NA;NA;TRUE;TRUE;"NOT-IMP"
7029;50;6;0;2;1;NA;NA;FALSE;TRUE;"NOT-IMP"
7146;50;6;0;2;1;NA;NA;TRUE;TRUE;"NOT-IMP"
7195;50;6;0;2;1;NA;NA;TRUE;TRUE;"NOT-IMP"
7412;50;6;0;2;1;NA;NA;TRUE;TRUE;"NOT-IMP"
7466;50;6;0;2;1;NA;NA;TRUE;TRUE;"NOT-IMP"
7495;50;6;0;2;1;NA;NA;TRUE;TRUE;"NOT-IMP"
7849;50;6;0;2;1;NA;NA;TRUE;TRUE;"NOT-IMP"
7936;50;6;0;2;1;NA;NA;TRUE;TRUE;"NOT-IMP"
8100;50;6;0;2;1;NA;NA;TRUE;TRUE;"NOT-IMP"
8135;50;6;0;2;1;NA;NA;TRUE;TRUE;"NOT-IMP"
8255;50;6;0;2;1;NA;NA;TRUE;TRUE;"NOT-IMP"
8550;50;6;0;2;1;NA;NA;FALSE;TRUE;"NOT-IMP"
8564;50;6;0;2;1;NA;NA;TRUE;TRUE;"NOT-IMP"
8738;50;6;0;2;1;NA;NA;TRUE;TRUE;"NOT-IMP"
8767;50;6;0;2;1;NA;NA;TRUE;TRUE;"NOT-IMP"
8927;50;6;0;2;1;NA;NA;TRUE;FALSE;"NOT-IMP"
9532;50;6;0;2;1;NA;NA;TRUE;TRUE;"NOT-IMP"
9607;50;6;0;2;1;NA;NA;TRUE;TRUE;"NOT-IMP"
9678;50;6;0;2;1;NA;NA;TRUE;TRUE;"NOT-IMP"
9970;50;6;0;2;1;NA;NA;TRUE;TRUE;"NOT-IMP"
10023;50;6;0;2;2;NA;NA;FALSE;TRUE;"NOT-IMP"
10069;50;6;0;2;2;NA;NA;FALSE;TRUE;"NOT-IMP"
10216;50;6;0;2;2;NA;NA;FALSE;TRUE;"NOT-IMP"
10244;50;6;0;2;2;NA;NA;FALSE;TRUE;"NOT-IMP"
10850;50;6;0;2;2;NA;NA;FALSE;TRUE;"NOT-IMP"
10935;50;6;0;2;2;NA;NA;FALSE;TRUE;"NOT-IMP"
11098;50;6;0;2;2;0.716;0.638;FALSE;FALSE;"NOT-flipped"
11471;50;6;0;2;2;0.798;0.745;FALSE;FALSE;"NOT-flipped"
1150;50;6;0;2;2;0.677;0.768;FALSE;FALSE;"NOT-flipped"
11771;50;6;0;2;2;NA;NA;FALSE;TRUE;"NOT-IMP"
12519;50;6;0;2;2;NA;NA;FALSE;TRUE;"NOT-IMP"
12599;50;6;0;2;2;NA;NA;FALSE;TRUE;"NOT-IMP"
1273;50;6;0;2;2;NA;NA;FALSE;TRUE;"NOT-IMP"
12895;50;6;0;2;2;NA;NA;FALSE;TRUE;"NOT-IMP"
12934;50;6;0;2;2;NA;NA;FALSE;TRUE;"NOT-IMP"
12967;50;6;0;2;2;0.681;0.718;FALSE;FALSE;"NOT-flipped"
1298;50;6;0;2;2;NA;NA;FALSE;TRUE;"NOT-IMP"
13109;50;6;0;2;2;0.589;0.729;FALSE;FALSE;"NOT-flipped"
13110;50;6;0;2;2;NA;NA;FALSE;TRUE;"NOT-IMP"
13213;50;6;0;2;2;NA;NA;FALSE;TRUE;"NOT-IMP"
13246;50;6;0;2;2;NA;NA;FALSE;TRUE;"NOT-IMP"
13374;50;6;0;2;2;NA;NA;FALSE;TRUE;"NOT-IMP"
13495;50;6;0;2;2;0.799;0.765;FALSE;FALSE;"NOT-flipped"
13543;50;6;0;2;2;NA;NA;FALSE;TRUE;"NOT-IMP"
1361;50;6;0;2;2;NA;NA;FALSE;TRUE;"NOT-IMP"
13728;50;6;0;2;2;NA;NA;FALSE;TRUE;"NOT-IMP"
13759;50;6;0;2;2;NA;NA;FALSE;TRUE;"NOT-IMP"
13810;50;6;0;2;2;NA;NA;FALSE;TRUE;"NOT-IMP"
1395;50;6;0;2;2;NA;NA;FALSE;TRUE;"NOT-IMP"
14042;50;6;0;2;2;NA;NA;FALSE;TRUE;"NOT-IMP"
14687;50;6;0;2;2;NA;NA;FALSE;TRUE;"NOT-IMP"
14797;50;6;0;2;2;NA;NA;FALSE;TRUE;"NOT-IMP"
14800;50;6;0;2;2;NA;NA;FALSE;TRUE;"NOT-IMP"
14857;50;6;0;2;2;NA;NA;FALSE;TRUE;"NOT-IMP"
14984;50;6;0;2;2;NA;NA;FALSE;TRUE;"NOT-IMP"
15487;50;6;0;2;2;NA;NA;FALSE;TRUE;"NOT-IMP"
15732;50;6;0;2;2;0.844;0.816;FALSE;FALSE;"NOT-flipped"
15807;50;6;0;2;2;NA;NA;FALSE;TRUE;"NOT-IMP"
16409;50;6;0;2;2;NA;NA;FALSE;TRUE;"NOT-IMP"
16434;50;6;0;2;2;NA;NA;FALSE;TRUE;"NOT-IMP"
1667;50;6;0;2;2;NA;NA;TRUE;TRUE;"NOT-IMP"
16924;50;6;0;2;2;NA;NA;FALSE;TRUE;"NOT-IMP"
17347;50;6;0;2;2;NA;NA;FALSE;TRUE;"NOT-IMP"
17718;50;6;0;2;2;0.789;0.789;FALSE;FALSE;"NOT-flipped"
17746;50;6;0;2;2;0.783;0.864;FALSE;FALSE;"NOT-flipped"
18131;50;6;0;2;2;NA;NA;FALSE;TRUE;"NOT-IMP"
18172;50;6;0;2;2;0.849;0.8;FALSE;FALSE;"NOT-flipped"
18267;50;6;0;2;2;NA;NA;FALSE;TRUE;"NOT-IMP"
18293;50;6;0;2;2;NA;NA;FALSE;TRUE;"NOT-IMP"
18434;50;6;0;2;2;NA;NA;FALSE;TRUE;"NOT-IMP"
1901;50;6;0;2;2;0.876;0.775;FALSE;FALSE;"NOT-flipped"
19019;50;6;0;2;2;NA;NA;FALSE;TRUE;"NOT-IMP"
19037;50;6;0;2;2;0.663;0.723;FALSE;FALSE;"NOT-flipped"
19404;50;6;0;2;2;NA;NA;FALSE;TRUE;"NOT-IMP"
1955;50;6;0;2;2;NA;NA;FALSE;TRUE;"NOT-IMP"
19606;50;6;0;2;2;0.726;0.757;FALSE;FALSE;"NOT-flipped"
19637;50;6;0;2;2;NA;NA;FALSE;TRUE;"NOT-IMP"
19807;50;6;0;2;2;NA;NA;FALSE;TRUE;"NOT-IMP"
2086;50;6;0;2;2;0.842;0.858;FALSE;FALSE;"NOT-flipped"
2358;50;6;0;2;2;NA;NA;FALSE;TRUE;"NOT-IMP"
2558;50;6;0;2;2;NA;NA;FALSE;TRUE;"NOT-IMP"
2598;50;6;0;2;2;NA;NA;FALSE;TRUE;"NOT-IMP"
2655;50;6;0;2;2;NA;NA;FALSE;TRUE;"NOT-IMP"
2675;50;6;0;2;2;NA;NA;FALSE;TRUE;"NOT-IMP"
2922;50;6;0;2;2;NA;NA;FALSE;TRUE;"NOT-IMP"
2961;50;6;0;2;2;NA;NA;FALSE;TRUE;"NOT-IMP"
3416;50;6;0;2;2;NA;NA;FALSE;TRUE;"NOT-IMP"
3442;50;6;0;2;2;0.816;0.765;FALSE;FALSE;"NOT-flipped"
3569;50;6;0;2;2;NA;NA;FALSE;TRUE;"NOT-IMP"
3981;50;6;0;2;2;NA;NA;FALSE;TRUE;"NOT-IMP"
4156;50;6;0;2;2;NA;NA;FALSE;TRUE;"NOT-IMP"
4240;50;6;0;2;2;NA;NA;FALSE;TRUE;"NOT-IMP"
4265;50;6;0;2;2;NA;NA;FALSE;TRUE;"NOT-IMP"
4365;50;6;0;2;2;NA;NA;FALSE;TRUE;"NOT-IMP"
4414;50;6;0;2;2;NA;NA;FALSE;TRUE;"NOT-IMP"
4941;50;6;0;2;2;0.855;0.731;FALSE;FALSE;"NOT-flipped"
5788;50;6;0;2;2;NA;NA;FALSE;TRUE;"NOT-IMP"
6518;50;6;0;2;2;0.825;0.882;FALSE;FALSE;"NOT-flipped"
6846;50;6;0;2;2;NA;NA;FALSE;TRUE;"NOT-IMP"
6884;50;6;0;2;2;0.764;0.78;FALSE;FALSE;"NOT-flipped"
7029;50;6;0;2;2;NA;NA;FALSE;TRUE;"NOT-IMP"
7146;50;6;0;2;2;NA;NA;FALSE;TRUE;"NOT-IMP"
7195;50;6;0;2;2;NA;NA;FALSE;TRUE;"NOT-IMP"
7412;50;6;0;2;2;NA;NA;FALSE;TRUE;"NOT-IMP"
7466;50;6;0;2;2;NA;NA;FALSE;TRUE;"NOT-IMP"
7495;50;6;0;2;2;NA;NA;FALSE;TRUE;"NOT-IMP"
7849;50;6;0;2;2;NA;NA;FALSE;TRUE;"NOT-IMP"
7936;50;6;0;2;2;0.735;0.766;FALSE;FALSE;"NOT-flipped"
8100;50;6;0;2;2;0.726;0.777;FALSE;FALSE;"NOT-flipped"
8135;50;6;0;2;2;NA;NA;FALSE;TRUE;"NOT-IMP"
8255;50;6;0;2;2;0.81;0.813;FALSE;FALSE;"NOT-flipped"
8550;50;6;0;2;2;NA;NA;FALSE;TRUE;"NOT-IMP"
8564;50;6;0;2;2;NA;NA;FALSE;TRUE;"NOT-IMP"
8738;50;6;0;2;2;NA;NA;FALSE;TRUE;"NOT-IMP"
8767;50;6;0;2;2;NA;NA;FALSE;TRUE;"NOT-IMP"
8927;50;6;0;2;2;NA;NA;FALSE;TRUE;"NOT-IMP"
9532;50;6;0;2;2;NA;NA;FALSE;TRUE;"NOT-IMP"
9607;50;6;0;2;2;NA;NA;FALSE;TRUE;"NOT-IMP"
9678;50;6;0;2;2;NA;NA;FALSE;TRUE;"NOT-IMP"
9970;50;6;0;2;2;0.764;0.831;FALSE;FALSE;"NOT-flipped"
10023;50;6;0;3;1;NA;NA;FALSE;TRUE;"NOT-IMP"
10069;50;6;0;3;1;NA;NA;TRUE;TRUE;"NOT-IMP"
10216;50;6;0;3;1;NA;NA;FALSE;TRUE;"NOT-IMP"
10244;50;6;0;3;1;NA;NA;TRUE;TRUE;"NOT-IMP"
10850;50;6;0;3;1;NA;NA;TRUE;TRUE;"NOT-IMP"
10935;50;6;0;3;1;NA;NA;FALSE;TRUE;"NOT-IMP"
11098;50;6;0;3;1;NA;NA;TRUE;TRUE;"NOT-IMP"
11471;50;6;0;3;1;NA;NA;TRUE;TRUE;"NOT-IMP"
1150;50;6;0;3;1;NA;NA;FALSE;TRUE;"NOT-IMP"
11771;50;6;0;3;1;NA;NA;TRUE;TRUE;"NOT-IMP"
12519;50;6;0;3;1;NA;NA;TRUE;TRUE;"NOT-IMP"
12599;50;6;0;3;1;NA;NA;TRUE;TRUE;"NOT-IMP"
1273;50;6;0;3;1;NA;NA;TRUE;TRUE;"NOT-IMP"
12895;50;6;0;3;1;NA;NA;TRUE;FALSE;"NOT-IMP"
12934;50;6;0;3;1;NA;NA;TRUE;TRUE;"NOT-IMP"
12967;50;6;0;3;1;NA;NA;TRUE;TRUE;"NOT-IMP"
1298;50;6;0;3;1;NA;NA;TRUE;TRUE;"NOT-IMP"
13109;50;6;0;3;1;NA;NA;TRUE;TRUE;"NOT-IMP"
13110;50;6;0;3;1;NA;NA;TRUE;FALSE;"NOT-IMP"
13213;50;6;0;3;1;NA;NA;TRUE;TRUE;"NOT-IMP"
13246;50;6;0;3;1;NA;NA;TRUE;FALSE;"NOT-IMP"
13374;50;6;0;3;1;NA;NA;TRUE;FALSE;"NOT-IMP"
13495;50;6;0;3;1;NA;NA;TRUE;TRUE;"NOT-IMP"
13543;50;6;0;3;1;NA;NA;TRUE;FALSE;"NOT-IMP"
1361;50;6;0;3;1;NA;NA;TRUE;TRUE;"NOT-IMP"
13728;50;6;0;3;1;NA;NA;TRUE;TRUE;"NOT-IMP"
13759;50;6;0;3;1;NA;NA;TRUE;TRUE;"NOT-IMP"
13810;50;6;0;3;1;NA;NA;TRUE;FALSE;"NOT-IMP"
1395;50;6;0;3;1;NA;NA;TRUE;FALSE;"NOT-IMP"
14042;50;6;0;3;1;NA;NA;TRUE;TRUE;"NOT-IMP"
14687;50;6;0;3;1;NA;NA;TRUE;TRUE;"NOT-IMP"
14797;50;6;0;3;1;NA;NA;TRUE;FALSE;"NOT-IMP"
14800;50;6;0;3;1;NA;NA;FALSE;TRUE;"NOT-IMP"
14857;50;6;0;3;1;NA;NA;TRUE;TRUE;"NOT-IMP"
14984;50;6;0;3;1;NA;NA;TRUE;TRUE;"NOT-IMP"
15487;50;6;0;3;1;NA;NA;TRUE;FALSE;"NOT-IMP"
15732;50;6;0;3;1;NA;NA;TRUE;TRUE;"NOT-IMP"
15807;50;6;0;3;1;NA;NA;TRUE;TRUE;"NOT-IMP"
16409;50;6;0;3;1;NA;NA;FALSE;TRUE;"NOT-IMP"
16434;50;6;0;3;1;NA;NA;FALSE;TRUE;"NOT-IMP"
1667;50;6;0;3;1;NA;NA;TRUE;FALSE;"NOT-IMP"
16924;50;6;0;3;1;NA;NA;TRUE;FALSE;"NOT-IMP"
17347;50;6;0;3;1;NA;NA;TRUE;TRUE;"NOT-IMP"
17718;50;6;0;3;1;NA;NA;TRUE;FALSE;"NOT-IMP"
17746;50;6;0;3;1;NA;NA;TRUE;TRUE;"NOT-IMP"
18131;50;6;0;3;1;NA;NA;TRUE;TRUE;"NOT-IMP"
18172;50;6;0;3;1;NA;NA;TRUE;TRUE;"NOT-IMP"
18267;50;6;0;3;1;NA;NA;TRUE;FALSE;"NOT-IMP"
18293;50;6;0;3;1;NA;NA;TRUE;TRUE;"NOT-IMP"
18434;50;6;0;3;1;NA;NA;TRUE;TRUE;"NOT-IMP"
1901;50;6;0;3;1;NA;NA;TRUE;TRUE;"NOT-IMP"
19019;50;6;0;3;1;NA;NA;TRUE;FALSE;"NOT-IMP"
19037;50;6;0;3;1;NA;NA;TRUE;TRUE;"NOT-IMP"
19404;50;6;0;3;1;NA;NA;TRUE;TRUE;"NOT-IMP"
1955;50;6;0;3;1;NA;NA;TRUE;TRUE;"NOT-IMP"
19606;50;6;0;3;1;NA;NA;FALSE;TRUE;"NOT-IMP"
19637;50;6;0;3;1;NA;NA;FALSE;TRUE;"NOT-IMP"
19807;50;6;0;3;1;NA;NA;TRUE;TRUE;"NOT-IMP"
2086;50;6;0;3;1;NA;NA;TRUE;TRUE;"NOT-IMP"
2358;50;6;0;3;1;NA;NA;TRUE;TRUE;"NOT-IMP"
2558;50;6;0;3;1;NA;NA;FALSE;TRUE;"NOT-IMP"
2598;50;6;0;3;1;NA;NA;TRUE;FALSE;"NOT-IMP"
2655;50;6;0;3;1;NA;NA;FALSE;TRUE;"NOT-IMP"
2675;50;6;0;3;1;NA;NA;FALSE;TRUE;"NOT-IMP"
2922;50;6;0;3;1;NA;NA;TRUE;TRUE;"NOT-IMP"
2961;50;6;0;3;1;NA;NA;FALSE;TRUE;"NOT-IMP"
3416;50;6;0;3;1;NA;NA;FALSE;TRUE;"NOT-IMP"
3442;50;6;0;3;1;NA;NA;TRUE;TRUE;"NOT-IMP"
3569;50;6;0;3;1;NA;NA;TRUE;TRUE;"NOT-IMP"
3981;50;6;0;3;1;NA;NA;TRUE;TRUE;"NOT-IMP"
4156;50;6;0;3;1;NA;NA;TRUE;TRUE;"NOT-IMP"
4240;50;6;0;3;1;NA;NA;TRUE;FALSE;"NOT-IMP"
4265;50;6;0;3;1;NA;NA;FALSE;TRUE;"NOT-IMP"
4365;50;6;0;3;1;NA;NA;TRUE;FALSE;"NOT-IMP"
4414;50;6;0;3;1;NA;NA;TRUE;TRUE;"NOT-IMP"
4941;50;6;0;3;1;NA;NA;FALSE;TRUE;"NOT-IMP"
5788;50;6;0;3;1;NA;NA;TRUE;TRUE;"NOT-IMP"
6518;50;6;0;3;1;NA;NA;TRUE;TRUE;"NOT-IMP"
6846;50;6;0;3;1;NA;NA;TRUE;TRUE;"NOT-IMP"
6884;50;6;0;3;1;NA;NA;TRUE;FALSE;"NOT-IMP"
7029;50;6;0;3;1;NA;NA;TRUE;FALSE;"NOT-IMP"
7146;50;6;0;3;1;NA;NA;TRUE;TRUE;"NOT-IMP"
7195;50;6;0;3;1;NA;NA;FALSE;TRUE;"NOT-IMP"
7412;50;6;0;3;1;NA;NA;TRUE;TRUE;"NOT-IMP"
7466;50;6;0;3;1;NA;NA;TRUE;TRUE;"NOT-IMP"
7495;50;6;0;3;1;NA;NA;FALSE;TRUE;"NOT-IMP"
7849;50;6;0;3;1;NA;NA;TRUE;TRUE;"NOT-IMP"
7936;50;6;0;3;1;NA;NA;TRUE;TRUE;"NOT-IMP"
8100;50;6;0;3;1;NA;NA;TRUE;TRUE;"NOT-IMP"
8135;50;6;0;3;1;NA;NA;TRUE;FALSE;"NOT-IMP"
8255;50;6;0;3;1;NA;NA;TRUE;TRUE;"NOT-IMP"
8550;50;6;0;3;1;NA;NA;TRUE;TRUE;"NOT-IMP"
8564;50;6;0;3;1;NA;NA;TRUE;TRUE;"NOT-IMP"
8738;50;6;0;3;1;NA;NA;TRUE;FALSE;"NOT-IMP"
8767;50;6;0;3;1;NA;NA;FALSE;TRUE;"NOT-IMP"
8927;50;6;0;3;1;NA;NA;TRUE;TRUE;"NOT-IMP"
9532;50;6;0;3;1;NA;NA;TRUE;TRUE;"NOT-IMP"
9607;50;6;0;3;1;NA;NA;FALSE;TRUE;"NOT-IMP"
9678;50;6;0;3;1;NA;NA;FALSE;TRUE;"NOT-IMP"
